Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Jardín interior,Zona para niños,Número de piso 3,Patio,Circuito cerrado de TV,Apto para niños,Jardines,Terraza/Balcón balcón,Cerca a tiendas de barrio,Con Terraza,Extractor,Número de piso 5,Número de piso 6,Número de Closets 4,Jardín,Vista interior,Número de piso 2,&Aacute;rea del lote 90,Horno,Número de Ascensores 2,Cerca a Jardines y Colegios,Depósito o cuarto útil,Cocina Tipo Americano,Depósito 0,Número local 1,Número local 0,Piscina,Con chimenea,Tipo de parqueadero propio,Fondo 1 m,Tipo local en centro comercial,Tipo de acabado piso cerámica,Conjunto cerrado,Portería,Tipo de piso en comedor cerámica,Cerca Transporte Público,Piso en madera,Vista exterior,Citófonos,Cerca a gimnasio ,&Aacute;rea del lote 96,Piso en porcelanato,Tipo de Casa condominio,&Aacute;rea del lote 300,Cuarto de servicio,Tipo de acabado piso baldosa,Tipo de estufa gas,Gimnasio,Lote Vacio,Características del Parqueadero cubierto,Tipo local otro,Parqueadero cubierto,Cocina integral,Lavaplatos,Cerca Centros Comerciales,Sobre vía principal,Jacuzzi,Tipo de piso en alcobas cerámica,Cerca Parques,En interior y/o bloque,Número de Ascensores 1,&Aacute;rea del lote 72,Número de Ascensores 0,Número de piso 4,Tipo de estufa electrica,Número de piso 1,Esquinero,Acceso para discapacitados,Cerca a restaurantes,Tipo comedor sala comedor,Tipo instalación de gas natural,Vista panorámica,Área Terraza/Balcón 1,Depósito 1,Hall de Alcobas,Tipo de parqueadero independiente,Tipo de Casa tradicional,Piso en baldosa,Cerca Colegios / Universidades,Salón  comunal,Tipo de Cocina abierta,Piso en alfombra,Tipo de Cocina lineal,Vivienda Bifamiliar,Zonas verdes,Puertas de seguridad,Tipo lote lote en construcción,Cerca Supermercados,Sauna y/o turco,Ubicado en Edificio,Número de piso 7,Zona de lavanderia,Baño Auxiliar,Tipo lote lote vacío,&Aacute;rea del lote 20,Cerca a hospitales,Número de piso 0,Zona Residencial,Sobre vía secundaria,Ascensor,Número de niveles 2,Número de Closets 3,Número de piso 8,Tipo de piso en sala cerámica,Tipo de piso en estudio cerámica,Con calefacción,Zona Campestre,Tipo de calentador gas,Número de niveles 3,Vigilancia 24hrs,Zona Comercial,Baño de Servicio,Zona de BBQ,Estudio o biblioteca,Comedor auxiliar,Tipo comedor comedor independiente,Alarma,Parqueadero visitantes,Shut de basura,Ancho 1 m,date,city
"Casa en Venta, Unicentro",10159-M4953361,Unicentro,5.547044,-73.349235,apartamento,$670.000.000,Entre 0 y 5 años,290 m²,270 m²,$250.00 ,"Código 7456FR683 Excelente oportunidad de adquirir esta espectacular casa en uno de los mejores sectores de la ciudad con vista al exterior e iluminación, cerca de la  Universidad Santo Tomas, centros comerciales como Viva, Unicentro y Makro, parques y colegios, con fácil acceso de transporte público; casa en conjunto cerrado el cual cuenta con piscina, salón social, cancha de fútbol, cancha de básquet, parque infantil y parqueadero para visitantes, la casa consta de cinco habitaciones, dos de ellas con vestier y baño privado, Zona de estudio, dos baños sociales, cocina, sala-comedor, sala de estar, chimenea, zona de lavandería, dos terrazas y un amplio garaje.

El precio es negociable, Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…
",4,5,4,"['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Con chimenea', 'Citófonos', 'Comedor auxiliar', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Zona de lavanderia', 'Número de piso 3', 'Depósito 1', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 88', 'Circuito cerrado de TV', 'Jardín', 'Parqueadero visitantes', 'Piscina', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Cancha(s) de Basket', 'Cancha(s) de Fútbol', 'Jardín interior', 'Salón  comunal', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Campestre', 'Zona Comercial', 'Zona Residencial']","['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Con chimenea', 'Citófonos', 'Comedor auxiliar', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Zona de lavanderia', 'Número de piso 3', 'Depósito 1', 'Tipo de acabado piso cerámica', '&Aacute;rea del lote 88', 'Circuito cerrado de TV', 'Jardín', 'Parqueadero visitantes', 'Piscina', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Terraza/Balcón balcón', 'Cancha(s) de Basket', 'Cancha(s) de Fútbol', 'Jardín interior', 'Salón  comunal', 'Zonas verdes', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Campestre', 'Zona Comercial', 'Zona Residencial']",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,9/22/2024,tunja
"Lote o Casalote en Venta, Santa ana",16742-M4795911,Santa ana,5.560418,-73.34801,lote,$580.000.000,Entre 10 y 20 años,200 m²,200 m²,,"Excelente lote ubicado cerca a avenida principal, con redes de servicios, luz, agua y gas natural. 25 metros de frente por 20 metros de fondo COMERCIO Y ALTURA DE CINCO PISOS",2,,,"['Ancho 25 m', 'Fondo 20 m', 'Tipo lote lote vacío', '&Aacute;rea del lote 500']","['Ancho 25 m', 'Fondo 20 m', 'Tipo lote lote vacío', '&Aacute;rea del lote 500']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, Las Nieves",10159-M5210778,Las Nieves,5.537379,-73.357397,apartamento,$260.000.000,Más de 20 años,91 m²,91 m²,$193.00 ,"CODIGO 804FR9988 VENTA DE APARTAMENTO SECTOR DE LAS NIEVES EN TUNJA. 

Se vende amplio y cómodo apartamento en el barrio Las Nieves, Tunja. Con noventa y un metros cuadrados, esta propiedad ofrece el espacio y confort que buscas.

Tres habitaciones, todas con closets. La habitación principal cuenta con baño privado. Sala-comedor ideal para compartir en familia y amigos, espaciosa y funcional. cuarto de ropas Independiente para mayor comodidad.  Un espacio adicional que puedes adaptar a tus necesidades. Parqueadero propio y cubierto, para mayor seguridad de tu vehículo.

Ubicación estratégica Vive cerca de importantes instituciones educativas como la Facultad de Medicina de la UPTC, la Universidad Antonio Nariño y el Colegio de Boyacá. Además, estarás a pocos minutos del centro de la ciudad, facilitando tu acceso a tiendas, restaurantes y servicios.

¡No pierdas la oportunidad de adquirir este excelente inmueble en una ubicación inmejorable! Contáctanos para más informac",4,3,2,"['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 2', 'Portería', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Residencial']","['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Hall de Alcobas', 'Zona de lavanderia', 'Número de piso 2', 'Portería', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Transporte Público', 'Sobre vía principal', 'Zona Residencial']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, Centro historico",3072-M3395906,centro ,5.532949,-73.360721,apartamento,$1.200.000.000,Más de 20 años,466 m²,466 m²,3," venta casa, centro historico de tunja, para vivienda o empresa, 466 mts2, La casa tiene una oficina con baño privado independiente, cuenta con sala comedor amplia,  un baño para el área social ,patio de jardín externo,  la cocina y comedor auxiliar,  despensa, alcoba de servicio y baño, patio independiente para lavado de ropa cubierto, en el segundo piso 4 alcobas con dos baños uno privado para la alcoba principal, también cuenta con área de terraza cubierta con marquesina, tiene cuarto de estudio amplio, Tiene tres garajes uno cubierto,La casa tiene dos plantas que puede ser ampliada para un tercer piso. mayor informacion llamar a elizabeth cely a el 316 dos setenta y nueve 77 cuarenta y uno.",3,4,4,"['Zona de lavanderia', 'Tipo instalación de gas natural', 'Tipo de calentador gas', 'Tipo de Casa tradicional', 'Tipo de Cocina abierta', 'Tipo comedor sala comedor', 'Depósito 1', 'Tipo de estufa gas', 'Vista exterior', '&Aacute;rea del lote 300', 'Parqueadero cubierto', 'Tipo de parqueadero propio']","['Zona de lavanderia', 'Tipo instalación de gas natural', 'Tipo de calentador gas', 'Tipo de Casa tradicional', 'Tipo de Cocina abierta', 'Tipo comedor sala comedor', 'Depósito 1', 'Tipo de estufa gas', 'Vista exterior', '&Aacute;rea del lote 300', 'Parqueadero cubierto', 'Tipo de parqueadero propio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Local Comercial en Venta, AVENIDA UNIVERSITARIA",11295-M3254528,UNIVERSITARIA,5.543505,-73.349428,local,$1.190.231.092,Entre 5 y 10 años,617 m²,617 m²,,"Local comercial en C.C Green Hills localizado en el BLOQUE 3C PISO 2 local 12C con una área de 552,39M2 con gran vista a la ciudad de Tunja, cerca de la Uniboyacá sobre la calzada Bogotá-Tunja sentido norte -sur",4,,,"['Número local 3', 'Número de piso 2', 'Tipo local en centro comercial']","['Número local 3', 'Número de piso 2', 'Tipo local en centro comercial']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Casa en Venta, Las quintas",3072-M3396101,las quintas,5.554885,-73.347292,apartamento,$490.000.000,Entre 0 y 5 años,280 m²,280 m²,1,"venta hermosa casa bario las quintas, tiene 3 niveles, en el primer nivel encontramos garaje, sala con chimenea, comedor, cocina integral, baño social, zona de ropas, estudio y star, en el segundo nivel encontamos 3 habitaciones, ppa con baño privado,  balcon y jacuzzi, baño auxiliar, en el tercer nivel encontramos  habitacion amplia con baño y terraza interior para bbq. mayor informacion llamar a elizabeth cely a el 316 dos setenta y nueve 77 cuarenta y uno.",4,4,3,"['Zona de lavanderia', 'Tipo instalación de gas natural', 'Tipo de calentador gas', 'Tipo de Casa tradicional', 'Tipo de Cocina abierta', 'Tipo comedor sala comedor', 'Depósito 0', 'Tipo de estufa gas', 'Vista exterior', 'Parqueadero cubierto', 'Tipo de parqueadero propio']","['Zona de lavanderia', 'Tipo instalación de gas natural', 'Tipo de calentador gas', 'Tipo de Casa tradicional', 'Tipo de Cocina abierta', 'Tipo comedor sala comedor', 'Depósito 0', 'Tipo de estufa gas', 'Vista exterior', 'Parqueadero cubierto', 'Tipo de parqueadero propio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, La Esmeralda",MC5229259,La Esmeralda,5.545287,-73.345832,apartamento,$698.000.000,Entre 5 y 10 años,104 m²,100 m²,$430.00 ,"Amplio apartamento, en conjunto residencial, zonas comerciales, zona universitaria, parques, transporte público y colegios",5,3,2,"['Citófonos', 'Cocina Tipo Americano', 'Cocina integral', 'Piso en alfombra', 'Piso en baldosa', 'Piso en madera', 'Extractor', 'Horno', 'Lavaplatos', 'Número de piso 9', 'Shut de basura', 'Ascensor', 'Bahias de parqueo', 'Características del Parqueadero cubierto', 'Parqueadero visitantes', 'Portería', 'Recepción Lobby', 'Tipo de parqueadero propio', 'Cerca a gimnasio ', 'Cerca a hospitales', 'Cerca a Jardines y Colegios', 'Cerca a restaurantes', 'Cerca a tiendas de barrio', 'Salón  comunal', 'Zona para niños', 'Zonas verdes', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Campestre', 'Zona Comercial', 'Zona Residencial']","['Citófonos', 'Cocina Tipo Americano', 'Cocina integral', 'Piso en alfombra', 'Piso en baldosa', 'Piso en madera', 'Extractor', 'Horno', 'Lavaplatos', 'Número de piso 9', 'Shut de basura', 'Ascensor', 'Bahias de parqueo', 'Características del Parqueadero cubierto', 'Parqueadero visitantes', 'Portería', 'Recepción Lobby', 'Tipo de parqueadero propio', 'Cerca a gimnasio ', 'Cerca a hospitales', 'Cerca a Jardines y Colegios', 'Cerca a restaurantes', 'Cerca a tiendas de barrio', 'Salón  comunal', 'Zona para niños', 'Zonas verdes', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Campestre', 'Zona Comercial', 'Zona Residencial']",0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,9/22/2024,tunja
"Lote o Casalote en Venta, Centro historico   UPTC Medicina",MC4869813,centro ,5.532949,-73.360721,lote,$330.000.000,195 m²,195 m²,,,"¡Gran Oportunidad! Casa Lote con Licencia para proyecto de Apartaestudios ubicado en el Centro Histórico de Tunja, cerca a Sede de Medicina de la UPTC.  - Área de 195 m2. - Estrato 3. - Incluye Licencia de costrucción aprobada. - Excelente ubicación en zona universitaria y de gran desarrollo. - Se acepta Apartamento en Tunja en parte de pago y se brindan facilidades de pago. ",3,,,"['Con Vivienda', 'Número de piso 5', 'Esquinero', 'Cerca Transporte Público']","['Con Vivienda', 'Número de piso 5', 'Esquinero', 'Cerca Transporte Público']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, AV  NORTE MUISCAS   UNIVERSIDAD DE BOYACA",MC5031325,Los Muiscas,5.571878,-73.338583,apartamento,$220.000.000,Entre 0 y 5 años,58 m²,58 m²,$112.00 ,"Se vende Apartamento ubicado a pocas cuadras de la Universidad de Boyac?, sobre Av. norte barrio Los muiscas en Tunja.  Area de 58 m2, Sala / Comedor, Cocina integral, Area de ropas, Dos Baños, Dos Alcobas y  Balcon.   Edificio con ascensor, Estrato 3 y Excelentes acabados.",3,2,2,"['Baño Auxiliar', 'Citófonos', 'Cocina integral', 'Número de piso 4', 'Ascensor', 'Parqueadero visitantes', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Residencial']","['Baño Auxiliar', 'Citófonos', 'Cocina integral', 'Número de piso 4', 'Ascensor', 'Parqueadero visitantes', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Supermercados', 'Cerca Transporte Público', 'Ubicado en Edificio', 'Zona Residencial']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9/22/2024,tunja
"Local Comercial en Venta, UNICENTRO",2469-M3087971,Unicentro,5.547044,-73.349235,local,$850.000.000,Más de 20 años,39.77 m²,39 m²,$1.000.000,"MAGNIFICO LOCAL COMERCIAL EN PLAZOLETA DE COMIDAS.
ACTUALMENTE ARRENDADO
UBICADO EN CENTRO COMERCIAL UNICENTRO TUNJA 
",3,,,"['Número local 2', 'Número de piso 2', 'Tipo local en centro comercial', 'Vista exterior', 'Ascensor', 'Número de Ascensores 1']","['Número local 2', 'Número de piso 2', 'Tipo local en centro comercial', 'Vista exterior', 'Ascensor', 'Número de Ascensores 1']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartaestudio en Venta, Santa Lucia",10159-M4892530,santa lucia,5.539403,-73.362039,apartamento,$160.000.000,Entre 0 y 5 años,38.99 m²,33.09 m²,$60.00 ,"Codigo  738FR9949Excelente oportunidad de Negocio, se vende apartaestudio sobre planos. Una habitacion con closet, un baño, sala comedor, cocina equipada estufa - horno - extractor, zona de ropas y balcón. El apartaestudio se entrega totalmente terminado, adicionalmente se entrega con calentador a gas. Parqueadero y deposito se adquiere por solicitud de cliente.
",2,1,1,"['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Número de piso 2', 'Depósito 1', 'Tipo de acabado piso cerámica', 'Circuito cerrado de TV', 'Terraza/Balcón balcón', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Zona Comercial', 'Zona Residencial']","['Baño Auxiliar', 'Baño de Servicio', 'Con calefacción', 'Citófonos', 'Cocina integral', 'Número de piso 2', 'Depósito 1', 'Tipo de acabado piso cerámica', 'Circuito cerrado de TV', 'Terraza/Balcón balcón', 'Cerca Colegios / Universidades', 'Cerca Transporte Público', 'Zona Comercial', 'Zona Residencial']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Oficina en Venta, Centro historico",MC5252599,centro ,5.532949,-73.360721,oficina,$295.000.000,Más de 20 años,80 m²,80 m²,$350.00 ,"Amplia e iluminada oficina en el segundo piso del Centro Comercial LUMOL, sobre la carrera 11 con ventanalers de piso a tecoho, se puede utilizr como consultorio o local, cuenta con baño privado y servicio de baños públicos. Espacio abierto.",4,,1,"['Piso en baldosa', 'Número de piso 2', 'Baños Públicos', 'Portería', 'Ubicado en Centro Comercial', 'Zona Comercial']","['Piso en baldosa', 'Número de piso 2', 'Baños Públicos', 'Portería', 'Ubicado en Centro Comercial', 'Zona Comercial']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Lote o Casalote en Venta, SANTA TERESA",832-M4754214,SANTA TERESA,5.532605,-73.365291,lote,$171.000.000,Entre 0 y 5 años,0 m²,84 m²,$80.00 ,"Vendo lotes muy bien ubicados en Tunja, área: 6 metros de frente por 14 metros de fondo, total: 84 m2 cada uno, son 3 lotes área total de los 3 lotes 252 m2, lotes aptos para construcción de Vivienda,  muy cerca de Unicentro, centro comercial Viva , Universidades, Colegio San Viator,  Santa Teresa, Santa Helena, ubicados dentro de un proyecto que tendrá salón social, cancha de tenis, centro comercial, próximamente un gran desarrollo del Plan Parcial donde construirán edificios de 10 pisos, Excelente Ubicación, zona de alta valorización en la ciudad de Tunja. ",5,,,"['Ancho 6 m', 'Fondo 14 m', 'Tipo lote lote vacío', '&Aacute;rea del lote 84', 'Acceso para discapacitados', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Sobre vía secundaria']","['Ancho 6 m', 'Fondo 14 m', 'Tipo lote lote vacío', '&Aacute;rea del lote 84', 'Acceso para discapacitados', 'Cerca Centros Comerciales', 'Cerca Colegios / Universidades', 'Cerca Parques', 'Cerca Supermercados', 'Cerca Transporte Público', 'Sobre vía secundaria']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/22/2024,tunja
"Apartamento en Venta, Barrio Maldonado",847-M5055322,maldonado,5.541316,-73.358413,apartamento,$600.000.000,Más de 20 años,96 m²,96 m²,$290.00 ,"Ofrecemos para la venta un espectacular apartamento en Tunja, Boyacá. Se trata de una propiedad dúplex con altillo y sala auxiliar chimenea con tres amplias habitaciones que benefician de una vista impresionante a la ciudad. Este apartamento no amoblado te ofrece la oportunidad de personalizarlo a tu gusto. Imagina deliciosas cenas en la cocina americana mientras disfrutas de una charla amena con tus invitados en el salón comedor. 
El apartamento cuenta con varias áreas adicionales de gran utilidad como una sala de estudio y TV, cuarto de lavado y un práctico depósito para almacenaje.  la propiedad te recibe con pisos laminados de madera y una chimenea que agrega un toque cálido y acogedor. 
Dentro del conjunto disfrutarás de agradables jardines comunales y una zona salón para tus reuniones . Y si te preocupa la seguridad hay servicio de vigilancia las 24 horas. Y para tu tranquilidad, dispone de un parqueadero cubierto. No pierdas esta oportunidad. ¡Pide tu visita ya!",5,3,2,"['Con chimenea', 'Citófonos', 'Cocina Tipo Americano', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Piso en madera', 'Zona de lavanderia', 'Tipo instalación de gas natural', 'Número de piso 5', 'Se Permiten Mascotas', 'Tipo de Cocina otra', 'Tipo comedor comedor independiente', 'Circuito cerrado de TV', 'Parqueadero cubierto', 'Conjunto cerrado', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Salón  comunal']","['Con chimenea', 'Citófonos', 'Cocina Tipo Americano', 'Estudio o biblioteca', 'Hall de Alcobas', 'Jacuzzi', 'Piso en madera', 'Zona de lavanderia', 'Tipo instalación de gas natural', 'Número de piso 5', 'Se Permiten Mascotas', 'Tipo de Cocina otra', 'Tipo comedor comedor independiente', 'Circuito cerrado de TV', 'Parqueadero cubierto', 'Conjunto cerrado', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Salón  comunal']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,9/22/2024,tunja
